route_id,direction_id,time_period,speed_mph,district_name,Shape_Length
68,0,peak,19.14682461,4,64809.7893862589
68,0,all_day,19.96594868,4,64809.7893862589
61,0,offpeak,14.2193668,4,29079.3513684651
61,0,peak,12.95415503,4,29079.3513684651
61,0,all_day,13.60015587,4,29079.3513684651
61,1,offpeak,13.81865779,4,29560.5073905103
61,1,peak,13.01699432,4,29560.5073905103
61,1,all_day,13.42189692,4,29560.5073905103
31,1,offpeak,19.1925542,4,9341.00916325481
31,1,peak,17.73260119,4,9341.00916325481
31,1,all_day,18.39094258,4,9341.00916325481
31,0,offpeak,19.1049368,4,8877.61558803741
31,0,peak,17.38224074,4,8877.61558803741
31,0,all_day,18.11738237,4,8877.61558803741
42,1,offpeak,18.93815694,4,28292.3085545621
42,1,peak,17.94464152,4,28292.3085545621
42,1,all_day,18.37810184,4,28292.3085545621
42,0,offpeak,20.33116957,4,28816.0511998051
42,0,peak,18.8286173,4,28816.0511998051
42,0,all_day,19.49934074,4,28816.0511998051
60,0,offpeak,15.19164695,4,33826.0979710722
60,0,peak,13.67852456,4,33826.0979710722
60,0,all_day,14.44465398,4,33826.0979710722
60,1,offpeak,14.82791402,4,33801.3268352353
60,1,peak,13.79091546,4,33801.3268352353
60,1,all_day,14.31038107,4,33801.3268352353
85,0,offpeak,16.74050479,4,12736.0686592101
85,0,peak,18.8655594,4,12736.0686592101
85,0,all_day,17.95275914,4,12736.0686592101
85,1,offpeak,17.13873318,4,12894.3003699148
85,1,peak,16.62667913,4,12894.3003699148
85,1,all_day,16.85834187,4,12894.3003699148
Express 121,0,offpeak,32.76404171,4,87823.5988487295
Express 121,0,peak,25.19706959,4,87823.5988487295
Express 121,0,all_day,29.78268031,4,87823.5988487295
Express 121,1,peak,26.54866089,4,87178.0698972489
Express 121,1,all_day,26.54866089,4,87178.0698972489
40,0,offpeak,14.47521612,4,20807.5731819486
40,0,peak,12.58121651,4,20807.5731819486
40,0,all_day,13.4059743,4,20807.5731819486
40,1,offpeak,15.37340517,4,19373.0778420127
40,1,peak,13.30657988,4,19373.0778420127
40,1,all_day,14.17359851,4,19373.0778420127
39,0,offpeak,19.26284012,4,14180.9701194408
39,0,peak,17.12211986,4,14180.9701194408
39,0,all_day,18.03305228,4,14180.9701194408
39,1,offpeak,20.81015675,4,14349.7821065034
39,1,peak,18.64447076,4,14349.7821065034
39,1,all_day,19.50357957,4,14349.7821065034
55,1,offpeak,14.67000684,4,21015.0923484964
55,1,peak,13.10493037,4,21015.0923484964
55,1,all_day,13.84655044,4,21015.0923484964
55,0,offpeak,14.69627779,4,23393.6236463685
55,0,peak,13.07083512,4,23393.6236463685
55,0,all_day,13.88924058,4,23393.6236463685
72,1,offpeak,15.91411695,4,22836.1854564958
72,1,peak,14.90326773,4,22836.1854564958
72,1,all_day,15.40551867,4,22836.1854564958
72,0,offpeak,15.14722418,4,18405.5202649095
72,0,peak,14.21469913,4,18405.5202649095
72,0,all_day,14.67483315,4,18405.5202649095
56,0,offpeak,14.77243076,4,41654.4965032098
56,0,peak,14.19375241,4,41654.4965032098
56,0,all_day,14.48731439,4,41654.4965032098
56,1,offpeak,14.98243708,4,42546.1478328898
56,1,peak,13.76566538,4,42546.1478328898
56,1,all_day,14.42203535,4,42546.1478328898
Rapid 522,1,offpeak,15.28689499,4,51450.8874641751
Rapid 522,1,peak,13.21698153,4,51450.8874641751
Rapid 522,1,all_day,14.28731562,4,51450.8874641751
Rapid 522,0,offpeak,15.58994774,4,51299.0137459806
Rapid 522,0,peak,14.29323412,4,51299.0137459806
Rapid 522,0,all_day,14.97995945,4,51299.0137459806
53,1,offpeak,16.63822822,4,23300.1945504154
53,1,peak,15.83445923,4,23300.1945504154
53,1,all_day,16.21034658,4,23300.1945504154
53,0,offpeak,16.15470164,4,23883.6492438196
53,0,peak,15.36708363,4,23883.6492438196
53,0,all_day,15.74311703,4,23883.6492438196
59,1,offpeak,15.15726309,4,30485.2835871034
59,1,peak,14.13582916,4,30485.2835871034
59,1,all_day,14.68353385,4,30485.2835871034
59,0,offpeak,15.49025581,4,31627.7348534138
59,0,peak,14.6665549,4,31627.7348534138
59,0,all_day,15.09447968,4,31627.7348534138
School 288L,1,peak,8.59977056,4,6973.95222570242
School 288L,1,all_day,8.59977056,4,6973.95222570242
School 288L,0,peak,9.109707,4,9140.93215856798
School 288L,0,all_day,9.109707,4,9140.93215856798
57,1,offpeak,15.96866411,4,23923.4479658779
57,1,peak,13.85246417,4,23923.4479658779
57,1,all_day,14.77290888,4,23923.4479658779
57,0,offpeak,15.54772836,4,25715.7837751938
57,0,peak,14.52802274,4,25715.7837751938
57,0,all_day,14.94217027,4,25715.7837751938
Rapid 568,1,offpeak,27.20315115,4,62423.6066070633
Rapid 568,1,peak,25.46377977,4,62423.6066070633
Rapid 568,1,all_day,26.18122081,4,62423.6066070633
Rapid 568,0,offpeak,26.51522539,4,61673.3581123494
Rapid 568,0,peak,25.07558864,4,61673.3581123494
Rapid 568,0,all_day,25.85548665,4,61673.3581123494
37,0,offpeak,19.11696617,4,24437.0342738501
37,0,peak,17.15281303,4,24437.0342738501
37,0,all_day,17.98041172,4,24437.0342738501
37,1,offpeak,18.12415674,4,23025.3703201605
37,1,peak,15.8109366,4,23025.3703201605
37,1,all_day,16.75618701,4,23025.3703201605
Express 102,1,peak,25.56623556,4,64573.7656700855
Express 102,1,all_day,25.56623556,4,64573.7656700855
Express 102,0,offpeak,31.63627994,4,63772.3948319585
Express 102,0,peak,27.35882248,4,63772.3948319585
Express 102,0,all_day,30.09091681,4,63772.3948319585
71,0,offpeak,17.21923632,4,22124.258970225
71,0,peak,15.47047741,4,22124.258970225
71,0,all_day,16.33064404,4,22124.258970225
71,1,offpeak,17.35369906,4,22053.2571645679
71,1,peak,15.4685475,4,22053.2571645679
71,1,all_day,16.35452959,4,22053.2571645679
89,0,offpeak,15.12825076,4,6148.24690587774
89,0,peak,13.66558364,4,6148.24690587774
89,0,all_day,14.10241795,4,6148.24690587774
89,1,offpeak,14.40997509,4,9741.32111030731
89,1,peak,13.91229843,4,9741.32111030731
89,1,all_day,14.15662467,4,9741.32111030731
School 288M,1,peak,10.07865748,4,6472.55054462499
School 288M,1,all_day,10.07865748,4,6472.55054462499
School 288M,0,peak,7.22497121,4,7674.07086379006
School 288M,0,all_day,7.22497121,4,7674.07086379006
School 270,0,offpeak,14.91458228,4,9011.47642027885
School 270,0,all_day,14.91458228,4,9011.47642027885
School 287,1,peak,19.23320697,4,11531.3845492048
School 287,1,all_day,19.23320697,4,11531.3845492048
87,0,offpeak,15.22632293,4,14377.9311363014
87,0,peak,19.38349729,4,14377.9311363014
87,0,all_day,18.02818301,4,14377.9311363014
87,1,offpeak,19.47354258,4,13783.2486882486
87,1,peak,19.40133244,4,13783.2486882486
87,1,all_day,19.41234008,4,13783.2486882486
25,0,offpeak,11.8780182,4,36604.0879132017
25,0,peak,11.80787,4,36604.0879132017
25,0,all_day,11.84550925,4,36604.0879132017
25,1,offpeak,12.5991248,4,37114.0377034255
25,1,peak,11.56904544,4,37114.0377034255
25,1,all_day,12.10813142,4,37114.0377034255
20,0,offpeak,16.01122344,4,22637.0865607246
20,0,peak,13.85219532,4,22637.0865607246
20,0,all_day,14.70182203,4,22637.0865607246
20,1,offpeak,15.91853071,4,22991.7123674069
20,1,peak,14.34687469,4,22991.7123674069
20,1,all_day,15.09189534,4,22991.7123674069
22,1,offpeak,13.03533471,4,50140.4323137137
22,1,peak,11.76048267,4,50140.4323137137
22,1,all_day,12.44721372,4,50140.4323137137
22,0,offpeak,13.0508207,4,50840.6221218449
22,0,peak,11.75362919,4,50840.6221218449
22,0,all_day,12.50128633,4,50840.6221218449
73,0,offpeak,13.3166829,4,14711.7584283356
73,0,peak,12.72437058,4,14711.7584283356
73,0,all_day,13.01409473,4,14711.7584283356
73,1,offpeak,13.92911926,4,18873.280013664
73,1,peak,13.11276129,4,18873.280013664
73,1,all_day,13.51682476,4,18873.280013664
70,1,offpeak,15.04069009,4,27849.5370911926
70,1,peak,13.92342968,4,27849.5370911926
70,1,all_day,14.49798128,4,27849.5370911926
70,0,offpeak,14.94745409,4,28276.7866188709
70,0,peak,13.4927041,4,28276.7866188709
70,0,all_day,14.31098491,4,28276.7866188709
64A,1,offpeak,13.02044846,4,27678.5663760347
64A,1,peak,11.91315573,4,27678.5663760347
64A,1,all_day,12.46744951,4,27678.5663760347
64A,0,offpeak,12.86408197,4,29650.9861253052
64A,0,peak,12.55367496,4,29650.9861253052
64A,0,all_day,12.71847105,4,29650.9861253052
23,1,offpeak,12.38045829,4,27041.1207168638
23,1,peak,11.56102568,4,27041.1207168638
23,1,all_day,11.97301415,4,27041.1207168638
23,0,offpeak,12.23476228,4,26552.4552460937
23,0,peak,10.81976084,4,26552.4552460937
23,0,all_day,11.5122145,4,26552.4552460937
27,0,offpeak,15.17357888,4,42182.367198734
27,0,peak,15.57790448,4,42182.367198734
27,0,all_day,15.38261163,4,42182.367198734
27,1,offpeak,15.25004089,4,42644.1055194569
27,1,peak,15.41071748,4,42644.1055194569
27,1,all_day,15.32490661,4,42644.1055194569
Express 103,0,offpeak,28.62740026,4,60041.0461184396
Express 103,0,peak,21.67077246,4,60041.0461184396
Express 103,0,all_day,24.66800854,4,60041.0461184396
Express 103,1,offpeak,38.33270815,4,60844.9615079792
Express 103,1,peak,28.37784035,4,60844.9615079792
Express 103,1,all_day,34.27259348,4,60844.9615079792
10,1,offpeak,11.72779222,8,33577.0783133628
10,1,peak,13.31458653,8,33577.0783133628
10,1,all_day,12.69014447,8,33577.0783133628
10,0,offpeak,11.80157374,8,33606.1612890179
10,0,peak,13.52330982,8,33606.1612890179
10,0,all_day,12.68180997,8,33606.1612890179
56,1,offpeak,12.81541775,8,13609.5147105381
56,1,peak,11.91358382,8,13609.5147105381
56,1,all_day,12.37392227,8,13609.5147105381
24,1,offpeak,12.36147301,8,32781.1857061101
24,1,peak,12.90667457,8,32781.1857061101
24,1,all_day,12.68292294,8,32781.1857061101
24,0,offpeak,13.09481536,8,29541.8866714624
24,0,peak,12.15222797,8,29541.8866714624
24,0,all_day,12.65843692,8,29541.8866714624
41,1,offpeak,19.09976024,8,34615.5181871411
41,1,peak,18.54945449,8,34615.5181871411
41,1,all_day,18.77078651,8,34615.5181871411
41,0,offpeak,20.30393432,8,29702.0818607023
41,0,peak,19.71903351,8,29702.0818607023
41,0,all_day,19.88892682,8,29702.0818607023
15,0,offpeak,14.66003873,8,30092.3765938317
15,0,peak,14.22401261,8,30092.3765938317
15,0,all_day,14.48225448,8,30092.3765938317
15,1,offpeak,15.79087862,8,29958.0656169359
15,1,peak,14.97799398,8,29958.0656169359
15,1,all_day,15.41425149,8,29958.0656169359
8,1,offpeak,17.81097703,8,49620.9480864715
8,1,peak,17.76850296,8,49620.9480864715
8,1,all_day,17.78970344,8,49620.9480864715
8,0,offpeak,18.51298518,8,51532.2561609647
8,0,peak,19.44745467,8,51532.2561609647
8,0,all_day,19.08784963,8,51532.2561609647
44,1,offpeak,13.53915685,8,24784.6088713611
44,1,peak,12.09408632,8,24784.6088713611
44,1,all_day,12.82553081,8,24784.6088713611
44,0,offpeak,14.44519191,8,24779.4309025769
44,0,peak,13.95807252,8,24779.4309025769
44,0,all_day,14.18057591,8,24779.4309025769
11,0,offpeak,18.2385866,8,21703.553886512
11,0,peak,14.17531911,8,21703.553886512
11,0,all_day,15.9602863,8,21703.553886512
11,1,offpeak,12.73504649,8,22898.5973243141
11,1,peak,14.3764443,8,22898.5973243141
11,1,all_day,13.68998176,8,22898.5973243141
21,0,offpeak,17.47532618,8,13202.2488645645
21,0,peak,14.18209428,8,13202.2488645645
21,0,all_day,15.22545532,8,13202.2488645645
21,1,offpeak,13.04228892,8,13866.3055196012
21,1,peak,11.98860065,8,13866.3055196012
21,1,all_day,12.54126072,8,13866.3055196012
1,0,offpeak,12.64429436,8,38635.5575953224
1,0,peak,12.84267613,8,38635.5575953224
1,0,all_day,12.74127384,8,38635.5575953224
1,1,offpeak,12.86151192,8,40281.3677158287
1,1,peak,11.86671333,8,40281.3677158287
1,1,all_day,12.41944387,8,40281.3677158287
79,0,offpeak,20.03369807,8,49822.8651621888
79,0,peak,18.54465864,8,49822.8651621888
79,0,all_day,19.25228554,8,49822.8651621888
79,1,offpeak,20.88641278,8,48983.8972817558
79,1,peak,20.69389427,8,48983.8972817558
79,1,all_day,20.79911189,8,48983.8972817558
49,1,offpeak,13.75723063,8,21984.9263632076
49,1,peak,12.44120919,8,21984.9263632076
49,1,all_day,13.14872839,8,21984.9263632076
49,0,offpeak,12.64175198,8,22195.5140876301
49,0,peak,12.07426768,8,22195.5140876301
49,0,all_day,12.35149506,8,22195.5140876301
27,1,offpeak,24.53775324,8,42845.8654316824
27,1,peak,25.06579299,8,42845.8654316824
27,1,all_day,24.8165744,8,42845.8654316824
27,0,offpeak,22.34159743,8,43517.3640656134
27,0,peak,21.45698962,8,43517.3640656134
27,0,all_day,21.82738145,8,43517.3640656134
9,1,offpeak,22.68572271,8,25235.4522975205
9,1,peak,23.57534562,8,25235.4522975205
9,1,all_day,23.19632634,8,25235.4522975205
9,0,offpeak,21.84777348,8,22703.5341382473
9,0,peak,22.65099912,8,22703.5341382473
9,0,all_day,22.27640062,8,22703.5341382473
13,0,offpeak,11.77655442,8,35366.7688779147
13,0,peak,12.84735139,8,35366.7688779147
13,0,all_day,12.29777952,8,35366.7688779147
13,1,offpeak,13.11801205,8,34183.3994408283
13,1,peak,14.08158149,8,34183.3994408283
13,1,all_day,13.65064313,8,34183.3994408283
23,0,offpeak,14.74740565,8,40159.3343835817
23,0,peak,15.92115483,8,40159.3343835817
23,0,all_day,15.41991294,8,40159.3343835817
23,1,offpeak,15.1496877,8,46429.3543948612
23,1,peak,14.74742835,8,46429.3543948612
23,1,all_day,14.90285209,8,46429.3543948612
14,0,offpeak,14.54168951,8,41385.7552682223
14,0,peak,14.03492757,8,41385.7552682223
14,0,all_day,14.26310933,8,41385.7552682223
14,1,offpeak,14.96495518,8,41044.5322700485
14,1,peak,13.97372948,8,41044.5322700485
14,1,all_day,14.56596166,8,41044.5322700485
18,1,offpeak,18.95861342,8,22422.6512948095
18,1,peak,18.67230825,8,22422.6512948095
18,1,all_day,18.80017479,8,22422.6512948095
31,0,offpeak,22.52711712,8,71890.4881024803
31,0,peak,23.81717429,8,71890.4881024803
31,0,all_day,23.28304254,8,71890.4881024803
31,1,offpeak,25.66060443,8,73378.5405934384
31,1,peak,24.50053672,8,73378.5405934384
31,1,all_day,25.22532666,8,73378.5405934384
74,1,offpeak,19.82602035,8,39227.0898672219
74,1,peak,19.33383972,8,39227.0898672219
74,1,all_day,19.55413093,8,39227.0898672219
74,0,offpeak,19.48216749,8,37071.4412242396
74,0,peak,19.01500831,8,37071.4412242396
74,0,all_day,19.24575343,8,37071.4412242396
19,0,offpeak,15.45072655,8,33449.6923984941
19,0,peak,16.10647332,8,33449.6923984941
19,0,all_day,15.74641281,8,33449.6923984941
19,1,offpeak,14.54935512,8,33101.3670393604
19,1,peak,15.25167603,8,33101.3670393604
19,1,all_day,14.89444817,8,33101.3670393604
29,0,offpeak,16.26005455,8,33284.0463895999
29,0,peak,15.31988025,8,33284.0463895999
29,0,all_day,15.81218375,8,33284.0463895999
29,1,offpeak,15.83716057,8,33302.3951281499
29,1,peak,16.92058806,8,33302.3951281499
29,1,all_day,16.36095771,8,33302.3951281499
20,1,offpeak,17.81481847,8,46884.1136012458
20,1,peak,16.43599006,8,46884.1136012458
20,1,all_day,17.25275821,8,46884.1136012458
20,0,offpeak,16.08131738,8,42618.7693767091
20,0,peak,16.02223099,8,42618.7693767091
20,0,all_day,16.05828763,8,42618.7693767091
30,1,offpeak,14.6752834,8,38821.2145931738
30,1,peak,17.31775162,8,38821.2145931738
30,1,all_day,15.60633947,8,38821.2145931738
16,0,offpeak,14.34374565,8,18521.5421710021
16,0,peak,13.38742223,8,18521.5421710021
16,0,all_day,13.8198038,8,18521.5421710021
16,1,offpeak,15.19233661,8,16503.8618345537
16,1,peak,14.97469322,8,16503.8618345537
16,1,all_day,15.07327348,8,16503.8618345537
28,1,offpeak,17.68661034,8,51670.0781148528
28,1,peak,17.67931508,8,51670.0781148528
28,1,all_day,17.68366236,8,51670.0781148528
28,0,offpeak,19.91831917,8,42872.6379143434
28,0,peak,20.25982641,8,42872.6379143434
28,0,all_day,20.06789497,8,42872.6379143434
206,1,offpeak,37.03669084,8,42587.0473574326
206,1,peak,22.26523618,8,42587.0473574326
206,1,all_day,31.2072739,8,42587.0473574326
206,0,peak,39.00240719,8,79452.8327072772
206,0,all_day,39.00240719,8,79452.8327072772
51,1,offpeak,14.92507428,8,13870.9188690717
51,1,peak,14.94040058,8,13870.9188690717
51,1,all_day,14.93276519,8,13870.9188690717
3,1,offpeak,13.5829033,8,26883.9375129815
3,1,peak,11.80419776,8,26883.9375129815
3,1,all_day,12.71220858,8,26883.9375129815
3,0,offpeak,14.8997852,8,28519.0282749008
3,0,peak,13.49549234,8,28519.0282749008
3,0,all_day,14.02420021,8,28519.0282749008
61,1,offpeak,18.97672253,8,70026.1394346387
61,1,peak,17.37664668,8,70026.1394346387
61,1,all_day,18.03692409,8,70026.1394346387
61,0,offpeak,16.04334641,8,68170.3762451729
61,0,peak,18.80562265,8,68170.3762451729
61,0,all_day,17.50020771,8,68170.3762451729
22,0,offpeak,17.11200212,8,45718.8421615411
22,0,peak,17.10987664,8,45718.8421615411
22,0,all_day,17.11079851,8,45718.8421615411
22,1,offpeak,19.1585512,8,45538.0441784287
22,1,peak,19.18973403,8,45538.0441784287
22,1,all_day,19.17586247,8,45538.0441784287
204,1,offpeak,22.66483835,8,57190.2377235489
204,1,peak,26.21661703,8,57190.2377235489
204,1,all_day,23.92464507,8,57190.2377235489
204,0,offpeak,21.64061432,8,57424.9345607672
204,0,peak,21.04171024,8,57424.9345607672
204,0,all_day,21.23762738,8,57424.9345607672
55,1,offpeak,11.3505086,8,13473.0242906421
55,1,peak,10.35174696,8,13473.0242906421
55,1,all_day,10.83297462,8,13473.0242906421
12,0,offpeak,12.52449195,8,34436.5214787658
12,0,peak,12.56304046,8,34436.5214787658
12,0,all_day,12.54235254,8,34436.5214787658
12,1,offpeak,13.30315542,8,34161.8520872545
12,1,peak,12.78094116,8,34161.8520872545
12,1,all_day,13.05603291,8,34161.8520872545
200,0,offpeak,27.7643615,8,105358.643316363
200,0,peak,27.3189287,8,105358.643316363
200,0,all_day,27.57667914,8,105358.643316363
200,1,offpeak,31.18358564,8,109617.599040482
200,1,peak,27.10979412,8,109617.599040482
200,1,all_day,29.28151435,8,109617.599040482
d3fca436-9848-45a0-9041-dc2e870c4b52,1,offpeak,23.12329023,3,44583.6090203006
d3fca436-9848-45a0-9041-dc2e870c4b52,1,peak,19.03363521,3,44583.6090203006
d3fca436-9848-45a0-9041-dc2e870c4b52,1,all_day,20.18373883,3,44583.6090203006
d3fca436-9848-45a0-9041-dc2e870c4b52,0,offpeak,17.43378547,3,43763.8403256561
d3fca436-9848-45a0-9041-dc2e870c4b52,0,peak,21.12098115,3,43763.8403256561
d3fca436-9848-45a0-9041-dc2e870c4b52,0,all_day,19.18865772,3,43763.8403256561
3fb9611e-a50d-4d04-8aa4-c70470e11827,0,offpeak,22.98588841,3,53345.9136963724
3fb9611e-a50d-4d04-8aa4-c70470e11827,0,peak,23.6171493,3,53345.9136963724
3fb9611e-a50d-4d04-8aa4-c70470e11827,0,all_day,23.36726531,3,53345.9136963724
3fb9611e-a50d-4d04-8aa4-c70470e11827,1,offpeak,24.60337204,3,54128.4628528818
3fb9611e-a50d-4d04-8aa4-c70470e11827,1,peak,25.03748813,3,54128.4628528818
3fb9611e-a50d-4d04-8aa4-c70470e11827,1,all_day,24.76458687,3,54128.4628528818
de8a5235-df44-4241-823d-b110e0f26fdc,1,peak,14.60658609,3,13994.2769810834
de8a5235-df44-4241-823d-b110e0f26fdc,1,all_day,14.60658609,3,13994.2769810834
de8a5235-df44-4241-823d-b110e0f26fdc,0,offpeak,21.27481571,3,18606.947378844
de8a5235-df44-4241-823d-b110e0f26fdc,0,peak,21.56423607,3,18606.947378844
de8a5235-df44-4241-823d-b110e0f26fdc,0,all_day,21.50395743,3,18606.947378844
8e1587ca-dace-4d77-8621-4a944f70b5f9,0,offpeak,13.37863406,3,11729.247306784
8e1587ca-dace-4d77-8621-4a944f70b5f9,0,peak,14.45277689,3,11729.247306784
8e1587ca-dace-4d77-8621-4a944f70b5f9,0,all_day,14.01104502,3,11729.247306784
8e1587ca-dace-4d77-8621-4a944f70b5f9,1,offpeak,13.6789255,3,9786.96007435523
8e1587ca-dace-4d77-8621-4a944f70b5f9,1,peak,13.20649501,3,9786.96007435523
8e1587ca-dace-4d77-8621-4a944f70b5f9,1,all_day,13.37944755,3,9786.96007435523
53aa313b-c010-4054-a248-83896fe7200a,1,offpeak,15.54998843,3,11300.6604695091
53aa313b-c010-4054-a248-83896fe7200a,1,peak,15.34095569,3,11300.6604695091
53aa313b-c010-4054-a248-83896fe7200a,1,all_day,15.42935514,3,11300.6604695091
53aa313b-c010-4054-a248-83896fe7200a,0,offpeak,15.43943398,3,12822.4759844022
53aa313b-c010-4054-a248-83896fe7200a,0,peak,14.69481672,3,12822.4759844022
53aa313b-c010-4054-a248-83896fe7200a,0,all_day,15.00578967,3,12822.4759844022
8815245a-3438-48ae-a19c-7f9154c12720,0,offpeak,16.88777145,3,9697.64964688275
8815245a-3438-48ae-a19c-7f9154c12720,0,peak,16.13542523,3,9697.64964688275
8815245a-3438-48ae-a19c-7f9154c12720,0,all_day,16.44060229,3,9697.64964688275
26967a7b-d130-4764-8588-67486481993e,0,offpeak,29.70822224,3,18661.1129060002
26967a7b-d130-4764-8588-67486481993e,0,peak,24.89210949,3,18661.1129060002
26967a7b-d130-4764-8588-67486481993e,0,all_day,27.04794351,3,18661.1129060002
e8a19258-d84e-4a13-823b-78521baf95cd,0,offpeak,14.5626649,3,11727.5939042735
e8a19258-d84e-4a13-823b-78521baf95cd,0,peak,13.93310008,3,11727.5939042735
e8a19258-d84e-4a13-823b-78521baf95cd,0,all_day,14.20607326,3,11727.5939042735
e8a19258-d84e-4a13-823b-78521baf95cd,1,offpeak,15.16463184,3,11853.6435219818
e8a19258-d84e-4a13-823b-78521baf95cd,1,peak,15.20301068,3,11853.6435219818
e8a19258-d84e-4a13-823b-78521baf95cd,1,all_day,15.18765155,3,11853.6435219818
5a6ab404-ddd5-445a-a98d-6cfa0dca2421,0,offpeak,12.3837158,3,14616.9313365917
5a6ab404-ddd5-445a-a98d-6cfa0dca2421,0,peak,13.74456698,3,14616.9313365917
5a6ab404-ddd5-445a-a98d-6cfa0dca2421,0,all_day,13.06970382,3,14616.9313365917
3c333215-42f6-48c3-b42d-0e7fa5491466,1,offpeak,13.77342387,3,14545.8408438643
3c333215-42f6-48c3-b42d-0e7fa5491466,1,peak,15.35323649,3,14545.8408438643
3c333215-42f6-48c3-b42d-0e7fa5491466,1,all_day,14.52048614,3,14545.8408438643
3c333215-42f6-48c3-b42d-0e7fa5491466,0,offpeak,14.39787536,3,13843.4612790085
3c333215-42f6-48c3-b42d-0e7fa5491466,0,peak,15.60203998,3,13843.4612790085
3c333215-42f6-48c3-b42d-0e7fa5491466,0,all_day,15.08931715,3,13843.4612790085
1cdbb73a-9eeb-4a06-b78b-e27d63f0e940,1,offpeak,33.04159656,3,54095.1120821026
1cdbb73a-9eeb-4a06-b78b-e27d63f0e940,1,peak,31.23222213,3,54095.1120821026
1cdbb73a-9eeb-4a06-b78b-e27d63f0e940,1,all_day,31.91155072,3,54095.1120821026
1cdbb73a-9eeb-4a06-b78b-e27d63f0e940,0,offpeak,32.25103837,3,55307.4854750304
1cdbb73a-9eeb-4a06-b78b-e27d63f0e940,0,peak,33.14889224,3,55307.4854750304
1cdbb73a-9eeb-4a06-b78b-e27d63f0e940,0,all_day,32.69868542,3,55307.4854750304
5d6cbf73-cd94-4b81-97b9-37fd65a3191d,0,offpeak,28.87545907,3,12858.6759741087
5d6cbf73-cd94-4b81-97b9-37fd65a3191d,0,peak,29.42495771,3,12858.6759741087
5d6cbf73-cd94-4b81-97b9-37fd65a3191d,0,all_day,29.22273687,3,12858.6759741087
1c525842-dcea-48c0-a2f8-31160ce541e5,0,offpeak,19.38045109,3,22329.4475029017
1c525842-dcea-48c0-a2f8-31160ce541e5,0,peak,21.05950965,3,22329.4475029017
1c525842-dcea-48c0-a2f8-31160ce541e5,0,all_day,20.32577695,3,22329.4475029017
6f7803b8-4ac6-429e-9008-96ae221f52fc,0,peak,43.09729412,3,75663.2173777487
6f7803b8-4ac6-429e-9008-96ae221f52fc,0,all_day,43.09729412,3,75663.2173777487
6f7803b8-4ac6-429e-9008-96ae221f52fc,1,offpeak,37.07334293,3,76062.6258471047
6f7803b8-4ac6-429e-9008-96ae221f52fc,1,all_day,37.07334293,3,76062.6258471047
9e387bbe-12fb-41da-9944-2c6ff2487901,1,peak,7.39479453,3,4319.53094279837
9e387bbe-12fb-41da-9944-2c6ff2487901,1,all_day,7.39479453,3,4319.53094279837
9e387bbe-12fb-41da-9944-2c6ff2487901,0,offpeak,10.13829194,3,6080.21002642482
9e387bbe-12fb-41da-9944-2c6ff2487901,0,peak,10.84289967,3,6080.21002642482
9e387bbe-12fb-41da-9944-2c6ff2487901,0,all_day,10.62131773,3,6080.21002642482
6d7b5989-f292-41c7-b7ab-35a17b12563d,0,offpeak,35.9690069,3,54116.063302448
6d7b5989-f292-41c7-b7ab-35a17b12563d,0,peak,29.95342904,3,54116.063302448
6d7b5989-f292-41c7-b7ab-35a17b12563d,0,all_day,31.72185217,3,54116.063302448
6d7b5989-f292-41c7-b7ab-35a17b12563d,1,offpeak,32.35718864,3,53169.42361379
6d7b5989-f292-41c7-b7ab-35a17b12563d,1,peak,30.1152074,3,53169.42361379
6d7b5989-f292-41c7-b7ab-35a17b12563d,1,all_day,30.83001991,3,53169.42361379
09279e71-ee36-41f5-b813-a81dd8609bae,0,offpeak,12.51292927,3,15352.4508073144
09279e71-ee36-41f5-b813-a81dd8609bae,0,peak,11.87203605,3,15352.4508073144
09279e71-ee36-41f5-b813-a81dd8609bae,0,all_day,12.11541763,3,15352.4508073144
09279e71-ee36-41f5-b813-a81dd8609bae,1,offpeak,16.40913208,3,9190.77047713839
09279e71-ee36-41f5-b813-a81dd8609bae,1,all_day,16.40913208,3,9190.77047713839
5c91d5af-5c6b-43c6-b8e2-233c2e8fe71c,1,offpeak,17.52715551,3,15586.4354395462
5c91d5af-5c6b-43c6-b8e2-233c2e8fe71c,1,peak,17.71997742,3,15586.4354395462
5c91d5af-5c6b-43c6-b8e2-233c2e8fe71c,1,all_day,17.66316894,3,15586.4354395462
5c91d5af-5c6b-43c6-b8e2-233c2e8fe71c,0,offpeak,16.61415402,3,13668.2639694705
5c91d5af-5c6b-43c6-b8e2-233c2e8fe71c,0,peak,19.90924508,3,13668.2639694705
5c91d5af-5c6b-43c6-b8e2-233c2e8fe71c,0,all_day,18.95573467,3,13668.2639694705
e2912325-76f2-4a66-a877-f16b7068bf73,0,offpeak,14.94094048,3,11726.5985986294
e2912325-76f2-4a66-a877-f16b7068bf73,0,peak,13.97545495,3,11726.5985986294
e2912325-76f2-4a66-a877-f16b7068bf73,0,all_day,14.35019136,3,11726.5985986294
e2912325-76f2-4a66-a877-f16b7068bf73,1,offpeak,15.64394914,3,11931.322984941
e2912325-76f2-4a66-a877-f16b7068bf73,1,peak,14.53983525,3,11931.322984941
e2912325-76f2-4a66-a877-f16b7068bf73,1,all_day,15.10027852,3,11931.322984941
392cd8aa-a3d1-488f-8040-3f507155a95c,0,offpeak,10.49882113,3,8933.35583041434
